Date.x,Zone,ID,Station_ID,UTM_E,UTM_N,Width,Length,Max_depth,Min_depth,Ave_depth,Area,Volumer,Dom_substrate,Subdom_substrate,SAV,EAV,Fil_Tub_Algae,Phytoplankton,SAV_Spp,EAV_Spp,Fil_algae_spp,Phyto_spp,Station NOTES,Year,Month,Season,Unique_ID2,Date.y,Water_temp_1,Water_temp_2,Spec_cond_1,Spec_cond_2,Der_spec_cond_1,Der_spec_cond_2,DO_1,DO_2,Perc_sat_1,Perc_sat_2,pH_1,pH_2,Sum_SB,Sum_TW,Sum_SC,micro_sum,volume,Volume_Match,Match,temp_mean,min_DO,Start_Year,End_Year,Rain_Sum,Date_Latest_Breach,breach_days,TW_density,SC_density,SB_density,Breach_Year,Since_Breach,u_mean,u_max
10/12/1999,W,118,W118,540954,4187016,3,6.3,0.45,0,0.225,18.9,4.2525,sand,NA,3,0,0,NA,NA,NA,NA,NA,NA,1999,10,Fall,1999_Fall_W118,10/12/1999,16.5,16.7,2371,2375,NA,NA,8.96,9.61,92.6,99.7,NA,NA,12,277,17,0,4.2525,FALSE,TRUE,16.6,8.96,1998,1999,23.49,5/10/1999,155,65.13815403,3.997648442,2.821869489,1999,0,5.1272124,6.4843855
10/12/1999,W,209,W209,540900,4187069,3,3.9,0.6,0,0.3,11.7,3.51,sand,NA,1,0,0,NA,NA,NA,NA,NA,NA,1999,10,Fall,1999_Fall_W209,10/12/1999,16.9,17,2385,2386,NA,NA,8.24,8.7,85.8,90.9,NA,NA,0,136,137,0,3.51,TRUE,TRUE,16.95,8.24,1998,1999,23.49,5/10/1999,155,38.74643875,39.03133903,0,1999,0,5.1272124,6.4843855
10/12/1999,W,328,W328,540813,4187181,3,3.65,0.27,0,0.135,10.95,1.47825,sand,corophium,1,0,1,NA,NA,NA,NA,NA,NA,1999,10,Fall,1999_Fall_W328,10/12/1999,17.4,17.4,2422,2412,NA,NA,7.59,7.48,79.9,78.7,NA,NA,0,39,8,0,1.47825,TRUE,TRUE,17.4,7.48,1998,1999,23.49,5/10/1999,155,26.38254693,5.411804499,0,1999,0,5.1272124,6.4843855
10/12/1999,W,355,W355,540797,4187186,3,2.4,0.55,0,0.275,7.2,1.98,sand,NA,1,0,0,NA,NA,NA,NA,NA,NA,1999,10,Fall,1999_Fall_W355,10/12/1999,17.3,17.4,2420,2421,NA,NA,7.56,7.54,79.4,79.5,NA,NA,0,49,42,0,1.98,FALSE,TRUE,17.35,7.54,1998,1999,23.49,5/10/1999,155,24.74747475,21.21212121,0,1999,0,5.1272124,6.4843855
10/12/1999,W,374,W374,540786,4187191,3,2.75,0.75,0,0.375,8.25,3.09375,sand,NA,0,0,0,NA,NA,NA,NA,NA,NA,1999,10,Fall,1999_Fall_W374,10/12/1999,17.5,17.7,2431,2436,NA,NA,7.11,8,75.1,84.7,NA,NA,0,6,19,0,3.09375,TRUE,TRUE,17.6,7.11,1998,1999,23.49,5/10/1999,155,1.939393939,6.141414141,0,1999,0,5.1272124,6.4843855
10/12/1999,W,454,W454,540714,4187209,3,3.45,0.55,0,0.275,10.35,2.84625,sand,NA,0,0,3,NA,NA,NA,NA,NA,NA,1999,10,Fall,1999_Fall_W454,10/12/1999,17.6,17.9,2436,2445,NA,NA,8.51,9.61,90,102.2,NA,NA,4,70,257,0,2.84625,TRUE,TRUE,17.75,8.51,1998,1999,23.49,5/10/1999,155,24.59376372,90.29424682,1.405357927,1999,0,5.1272124,6.4843855
10/12/1999,W,490,W490,540717,4187228,3,2.8,0.25,0,0.125,8.4,1.05,sand,muck,1,0,4,NA,NA,NA,NA,NA,NA,1999,10,Fall,1999_Fall_W490,10/12/1999,17.9,17.9,2452,2456,NA,NA,11.24,11.49,119.5,122.3,NA,NA,2,200,38,0,1.05,TRUE,TRUE,17.9,11.24,1998,1999,23.49,5/10/1999,155,190.4761905,36.19047619,1.904761905,1999,0,5.1272124,6.4843855
10/12/1999,W,604,W604,540814,4187202,3,2.4,1.07,0,0.535,7.2,3.852,sand,NA,4,0,0,NA,NA,NA,NA,NA,NA,1999,10,Fall,1999_Fall_W604,10/12/1999,17.6,19.7,2431,2545,NA,NA,11.78,14.95,124.5,164.9,NA,NA,8,146,33,0,3.852,FALSE,TRUE,18.65,11.78,1998,1999,23.49,5/10/1999,155,37.90238837,8.566978193,2.076843198,1999,0,5.1272124,6.4843855
10/13/1999,NW,40,NW40,540902,4187186,3,2.25,0.47,0.35,0.41,6.75,2.7675,mud,sand,4,1,0,NA,NA,NA,NA,NA,NA,1999,10,Fall,1999_Fall_NW40,10/13/1999,16.4,16.4,2386,2381,NA,NA,2.96,4.09,30.5,42.2,NA,NA,54,106,26,0,2.7675,FALSE,TRUE,16.4,2.96,1998,1999,23.49,5/10/1999,156,38.30171635,9.394760614,19.51219512,1999,0,5.1272124,6.4843855
10/13/1999,NW,125,NW125,540979,4187195,3,1.75,0.53,0.3,0.415,5.25,2.17875,gravel,NA,3,1,0,NA,NA,NA,NA,NA,NA,1999,10,Fall,1999_Fall_NW125,10/13/1999,16.9,16.9,2402,2402,NA,NA,9.16,9.7,95.5,101.1,NA,NA,7,9,62,0,2.17875,TRUE,TRUE,16.9,9.16,1998,1999,23.49,5/10/1999,156,4.13080895,28.45668388,3.212851406,1999,0,5.1272124,6.4843855
10/13/1999,NW,129,NW129,540982,4187192,3,3.5,0.55,0,0.275,10.5,2.8875,gravel,NA,1,0,0,NA,NA,NA,NA,NA,NA,1999,10,Fall,1999_Fall_NW129,10/13/1999,17.4,17.4,2423,2425,NA,NA,8.24,9.46,86.7,99.6,NA,NA,3,7,121,0,2.8875,TRUE,TRUE,17.4,8.24,1998,1999,23.49,5/10/1999,156,2.424242424,41.9047619,1.038961039,1999,0,5.1272124,6.4843855
10/13/1999,NW,171,NW171,541029,4187204,3,3.25,0.3,0,0.15,9.75,1.4625,muck,mud,0,1,0,NA,NA,NA,NA,NA,NA,1999,10,Fall,1999_Fall_NW171,10/13/1999,18.1,18.1,2459,2461,NA,NA,5.67,9.68,60.6,103.5,NA,NA,1,11,43,0,1.4625,TRUE,TRUE,18.1,5.67,1998,1999,23.49,5/10/1999,156,7.521367521,29.4017094,0.683760684,1999,0,5.1272124,6.4843855
10/13/1999,NW,248,NW248,541100,4187198,3,3.2,0.5,0.2,0.35,9.6,3.36,muck,mud,0,1,0,NA,NA,NA,NA,NA,NA,1999,10,Fall,1999_Fall_NW248,10/13/1999,18,18,2457,2459,NA,NA,9.92,10.3,105.8,109.9,NA,NA,23,34,66,0,3.36,TRUE,TRUE,18,9.92,1998,1999,23.49,5/10/1999,156,10.11904762,19.64285714,6.845238095,1999,0,5.1272124,6.4843855
10/13/1999,NW,259,NW259,541107,4187201,3,2.2,0.4,0.2,0.3,6.6,1.98,muck,sand,0,1,0,NA,NA,NA,NA,NA,NA,1999,10,Fall,1999_Fall_NW259,10/13/1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,37,24,0,1.98,FALSE,TRUE,NA,NA,1998,1999,23.49,5/10/1999,156,18.68686869,12.12121212,2.02020202,1999,0,5.1272124,6.4843855
10/13/1999,NW,270,NW270,541117,4187207,3,3.6,0.45,0.25,0.35,10.8,3.78,muck,mud,1,2,0,NA,NA,NA,NA,NA,NA,1999,10,Fall,1999_Fall_NW270,10/13/1999,18.1,18.1,2463,2462,NA,NA,4.92,10.36,52.8,110.8,NA,NA,75,53,37,0,3.78,TRUE,TRUE,18.1,4.92,1998,1999,23.49,5/10/1999,156,14.02116402,9.788359788,19.84126984,1999,0,5.1272124,6.4843855
10/14/1999,E,52,E52,541605,4187269,3,2.7,0.4,0.15,0.275,8.1,2.2275,mud,muck,3,1,0,NA,"ceratophyllum, potamogeton",scirpus,NA,NA,NA,1999,10,Fall,1999_Fall_E52,10/14/1999,16.4,16.5,2115,2117,NA,NA,8.57,9.56,88.3,98.7,NA,NA,705,434,21,0,2.2275,TRUE,TRUE,16.45,8.57,1998,1999,23.49,5/10/1999,157,194.8372615,9.427609428,316.4983165,1999,0,5.1272124,6.4843855
10/14/1999,E,54,E54,541608,4187272,3,2.2,0.31,NA,0.31,6.6,NA,muck,mud,0,2,0,NA,NA,NA,NA,NA,NA,1999,10,Fall,1999_Fall_E54,10/14/1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,352,176,3,0,2.046,NA,TRUE,NA,NA,1998,1999,23.49,5/10/1999,157,86.02150538,1.46627566,172.0430108,1999,0,5.1272124,6.4843855
10/14/1999,E,60,E60,541613,4187276,3,2.65,0.25,0.15,0.2,7.95,1.59,muck,mud,0,1,0,NA,NA,NA,NA,NA,NA,1999,10,Fall,1999_Fall_E60,10/14/1999,18.7,18.7,2217,2215,NA,NA,5.26,9.07,56.8,97.9,NA,NA,6,143,0,0,1.59,TRUE,TRUE,18.7,5.26,1998,1999,23.49,5/10/1999,157,89.93710692,0,3.773584906,1999,0,5.1272124,6.4843855
10/14/1999,E,123,E123,541681,4187277,3,3.82,0.41,0.2,0.305,11.46,3.4953,mud,muck,1,1,0,NA,NA,NA,NA,NA,NA,1999,10,Fall,1999_Fall_E123,10/14/1999,22.4,22.3,2237,2203,NA,NA,13.92,11.14,161.6,129,NA,NA,143,60,35,0,3.4953,FALSE,TRUE,22.35,11.14,1998,1999,23.49,5/10/1999,157,17.16590851,10.01344663,40.91208194,1999,0,5.1272124,6.4843855
10/14/1999,E,186,E186,541714,4187215,3,2.9,0.7,0.42,0.56,8.7,4.872,muck,cobble,4,0,0,NA,"ceratophyllum, potamogeton",NA,NA,NA,NA,1999,10,Fall,1999_Fall_E186,10/14/1999,18.7,21.1,2096,2263,NA,NA,4.19,11.25,45.2,127.5,NA,NA,943,0,16,0,4.872,TRUE,TRUE,19.9,4.19,1998,1999,23.49,5/10/1999,157,0,3.28407225,193.5550082,1999,0,5.1272124,6.4843855
10/10/2000,W,76,W76,540942,4187040,3,1,0.3,0.25,0.275,3,0.83,sand,NA,4,0,0,Present,NA,NA,NA,NA,NA,2000,10,Fall,2000_Fall_W76,10/10/2000,14.5,NA,5030,NA,NA,NA,6.83,NA,68.2,NA,NA,NA,41,6,0,0,0.825,FALSE,TRUE,14.5,6.83,1999,2000,24.89,4/26/2000,167,7.272727273,0,49.6969697,2000,0,4.163811367,6.4141984
10/10/2000,W,154,W154,540885,4187095,3,1.65,0.45,0.15,0.3,4.95,1.49,sand,NA,3,0,0,Present,NA,NA,NA,NA,NA,2000,10,Fall,2000_Fall_W154,10/10/2000,16,NA,5000,NA,NA,NA,6.33,NA,65.2,NA,NA,NA,108,57,1,0,1.485,FALSE,TRUE,16,6.33,1999,2000,24.89,4/26/2000,167,38.38383838,0.673400673,72.72727273,2000,0,4.163811367,6.4141984
10/10/2000,W,330,W330,540770,4187197,3,2,0.63,0,0.315,6,1.89,sand,NA,4,0,0,NA,NA,NA,NA,NA,NA,2000,10,Fall,2000_Fall_W330,10/10/2000,17.4,NA,4970,NA,NA,NA,11.92,NA,126.6,NA,NA,NA,97,28,1,0,1.89,FALSE,TRUE,17.4,11.92,1999,2000,24.89,4/26/2000,167,14.81481481,0.529100529,51.32275132,2000,0,4.163811367,6.4141984
10/10/2000,W,354,W354,540756,4187210,3,2.5,1.05,0,0.525,7.5,3.94,sand,NA,0,0,0,NA,NA,NA,NA,NA,mysid shrimp,2000,10,Fall,2000_Fall_W354,10/10/2000,15.7,NA,5050,NA,NA,NA,7.44,NA,76.2,NA,NA,NA,4,1,0,0,3.9375,FALSE,TRUE,15.7,7.44,1999,2000,24.89,4/26/2000,167,0.253968254,0,1.015873016,2000,0,4.163811367,6.4141984
10/10/2000,W,610,W610,540843,4187201,3,1.6,0.5,0.2,0.35,4.8,1.68,muck,NA,4,3,0,Present,NA,NA,NA,NA,NA,2000,10,Fall,2000_Fall_W610,10/10/2000,16.5,NA,5040,NA,NA,NA,9.52,NA,99.1,NA,NA,NA,194,119,3,0,1.68,TRUE,TRUE,16.5,9.52,1999,2000,24.89,4/26/2000,167,70.83333333,1.785714286,115.4761905,2000,0,4.163811367,6.4141984
10/11/2000,E,73,E73,541612,4187272,3,3,0.3,0.23,0.265,9,2.39,muck,NA,3,0,0,NA,ceratophyllum,NA,NA,NA,sieved out muck (organic),2000,10,Fall,2000_Fall_E73,10/11/2000,17.5,NA,NA,NA,NA,NA,6.51,NA,69,NA,NA,NA,0,133,0,0,2.385,FALSE,TRUE,17.5,6.51,1999,2000,24.89,4/26/2000,168,55.76519916,0,0,2000,0,4.163811367,6.4141984
10/11/2000,NW,97,NW97,540968,4187193,3,2,0.6,0.2,0.4,6,2.4,muck,cobble,4,2,0,Present,NA,NA,NA,NA,NA,2000,10,Fall,2000_Fall_NW97,10/11/2000,15.5,NA,5010,NA,NA,NA,10.06,NA,102.7,NA,NA,NA,210,105,4,0,2.4,FALSE,TRUE,15.5,10.06,1999,2000,24.89,4/26/2000,168,43.75,1.666666667,87.5,2000,0,4.163811367,6.4141984
10/11/2000,NW,115,NW115,540982,4187182,3,2.3,0.46,0,0.23,6.9,1.59,gravel,NA,4,1,0,Present,NA,NA,NA,NA,NA,2000,10,Fall,2000_Fall_NW115,10/11/2000,16,NA,5010,NA,NA,NA,11.97,NA,123.2,NA,NA,NA,40,21,0,0,1.587,FALSE,TRUE,16,11.97,1999,2000,24.89,4/26/2000,168,13.23251418,0,25.20478891,2000,0,4.163811367,6.4141984
10/11/2000,NW,152,NW152,541019,4187195,3,2.45,0.55,0.12,0.335,7.35,2.46,muck,NA,0,1,0,Present,NA,NA,NA,NA,NA,2000,10,Fall,2000_Fall_NW152,10/11/2000,15.9,NA,4967,NA,NA,NA,5.64,NA,57.9,NA,NA,NA,78,336,3,0,2.46225,FALSE,TRUE,15.9,5.64,1999,2000,24.89,4/26/2000,168,136.4605544,1.218397807,31.67834298,2000,0,4.163811367,6.4141984
10/11/2000,NW,241,NW241,541086,4187192,3,1.4,0.25,0.15,0.2,4.2,0.84,muck,NA,1,0,0,NA,ceratophyllum,NA,NA,NA,net rolled,2000,10,Fall,2000_Fall_NW241,10/11/2000,15.9,NA,4980,NA,NA,NA,8.23,NA,84.7,NA,NA,NA,38,53,1,0,0.84,FALSE,TRUE,15.9,8.23,1999,2000,24.89,4/26/2000,168,63.0952381,1.19047619,45.23809524,2000,0,4.163811367,6.4141984
10/11/2000,NW,341,NW341,541144,4187223,3,1.85,0.45,0,0.225,5.55,1.25,gravel,muck,0,0,0,NA,NA,NA,NA,NA,NA,2000,10,Fall,2000_Fall_NW341,10/11/2000,16.2,NA,NA,NA,NA,NA,10.3,NA,106.5,NA,NA,NA,110,2,1,0,1.24875,FALSE,TRUE,16.2,10.3,1999,2000,24.89,4/26/2000,168,1.601601602,0.800800801,88.08808809,2000,0,4.163811367,6.4141984
10/19/2005,NW,86,NW86,541102,4187194,2.9,3.8,0.45,0.1,0.28,11,3,mud,gravel,0,2,4,NA,NA,NA,NA,NA,NA,2005,10,Fall,2005_Fall_NW86,10/19/2005,18.1,17.9,6790,6790,NA,NA,4.45,3.99,49,42.6,NA,NA,1,492,0,0,3.08,FALSE,TRUE,18,3.99,2004,2005,31.87,3/23/2005,210,159.7402597,0,0.324675325,2005,0,3.369691833,3.8559806
10/19/2005,NW,240,NW240,540985,4187185,3.2,3.4,0.7,0.1,0.4,10.9,4.4,gravel,NA,2,1,4,NA,NA,NA,NA,NA,NA,2005,10,Fall,2005_Fall_NW240,10/19/2005,18.2,18.1,6910,6880,NA,NA,4.86,0.02,53,0.3,NA,NA,8,852,0,0,4.36,FALSE,TRUE,18.15,0.02,2004,2005,31.87,3/23/2005,210,195.412844,0,1.834862385,2005,0,3.369691833,3.8559806
10/19/2005,NW,248,NW248,540978,4187192,3,3.1,0.7,0.15,0.43,9.3,4,muck,gravel,2,1,4,NA,NA,NA,NA,NA,NA,2005,10,Fall,2005_Fall_NW248,10/19/2005,18.3,18.3,6520,6560,NA,NA,4.93,3.59,57.4,37.4,NA,NA,11,1532,0,0,3.999,FALSE,TRUE,18.3,3.59,2004,2005,31.87,3/23/2005,210,383.0957739,0,2.750687672,2005,0,3.369691833,3.8559806
10/19/2005,NW,305,NW305,540922,4187185,3.2,4.2,0.4,0.15,0.28,13.4,3.7,muck,NA,0,1,4,NA,NA,NA,NA,NA,NA,2005,10,Fall,2005_Fall_NW305,10/19/2005,18.9,18.6,6800,6820,NA,NA,5.08,3.91,55.8,45,NA,NA,4,1182,0,0,3.752,FALSE,TRUE,18.75,3.91,2004,2005,31.87,3/23/2005,210,315.0319829,0,1.066098081,2005,0,3.369691833,3.8559806
10/19/2005,NW,313,NW313,540911,4187190,2.8,3.75,0.35,0.15,0.25,10.5,2.6,muck,NA,0,1,4,NA,NA,NA,NA,NA,quarter of adult gobies have internal white lesions/parasites,2005,10,Fall,2005_Fall_NW313,10/19/2005,19.3,19.23,6720,6720,NA,NA,5.91,4.84,68.5,56.1,NA,NA,4,1412,0,0,2.625,FALSE,TRUE,19.265,4.84,2004,2005,31.87,3/23/2005,210,537.9047619,0,1.523809524,2005,0,3.369691833,3.8559806
10/19/2005,W,61,W61,540806,4187205,3.4,3.2,1.2,0.25,0.73,10.9,7.9,muck,sand,1,0,4,NA,NA,NA,NA,NA,"lots of amphipods, possible parasites, multiple pics of parasite growths on tidewater goby.  Sampling site NE side of footbridge by lagoon",2005,10,Fall,2005_Fall_W61,10/19/2005,16.5,15.7,5570,6700,NA,NA,4.5,0.93,46.7,3,NA,NA,23,1027,0,0,7.957,FALSE,TRUE,16.1,0.93,2004,2005,31.87,3/23/2005,210,129.0687445,0,2.890536634,2005,0,3.369691833,3.8559806
10/19/2005,W,185,W185,540691,4187244,2.4,3.3,0.25,0,0.13,7.9,1,sand,gravel,0,0,4,NA,NA,NA,NA,NA,midge exuvia,2005,10,Fall,2005_Fall_W185,10/19/2005,17.5,17.5,6920,7050,NA,NA,6.27,4.92,73.8,53.4,NA,NA,0,332,0,0,1.027,FALSE,TRUE,17.5,4.92,2004,2005,31.87,3/23/2005,210,323.271665,0,0,2005,0,3.369691833,3.8559806
10/19/2005,W,354,W354,540722,4187203,3.6,3.2,0.05,0,0.03,11.5,0.3,sand,gravel,1,0,2,NA,NA,NA,NA,NA,schooling juvenile gobies moving out of sampling area.  Got video,2005,10,Fall,2005_Fall_W354,10/19/2005,17.7,NA,6800,NA,NA,NA,4.21,NA,46,NA,NA,NA,0,812,0,0,0.345,FALSE,TRUE,17.7,4.21,2004,2005,31.87,3/23/2005,210,2353.623188,0,0,2005,0,3.369691833,3.8559806
10/19/2005,W,640,W640,540930,4187048,3.1,3.3,0.85,0,0.43,10.2,4.3,sand,gravel,0,0,3,NA,NA,NA,NA,NA,photos taken of male and female tidewater gobies,2005,10,Fall,2005_Fall_W640,10/19/2005,16.1,16,6830,6780,NA,NA,3.4,2.93,38.6,31.4,NA,NA,0,1037,0,0,4.386,FALSE,TRUE,16.05,2.93,2004,2005,31.87,3/23/2005,210,236.4341085,0,0,2005,0,3.369691833,3.8559806
10/21/2005,E,43,E43,541646,4187168,2.9,5.6,0.65,0.2,0.43,16.2,6.9,muck,NA,0,1,3,NA,NA,NA,NA,NA,1 juvenile CA red-legged frog seen.  Very few amphipods in seine.  Bottom very muck (organic)y,2005,10,Fall,2005_Fall_E43,10/21/2005,16.6,16.6,6560,6570,NA,NA,1.03,0.61,11.3,6.4,NA,NA,1,7,1,0,6.966,FALSE,TRUE,16.6,0.61,2004,2005,31.87,3/23/2005,212,1.00488085,0.143554407,0.143554407,2005,0,3.369691833,3.8559806
10/21/2005,E,60,E60,541659,4187163,3.3,3.8,0.6,0.2,0.4,12.5,5,muck,mud,1,1,3,NA,NA,NA,NA,NA,4 juvenile CA red-legged frog seen (50 mm snout-vent length).,2005,10,Fall,2005_Fall_E60,10/21/2005,16.4,16.4,6560,6570,NA,NA,1.12,0.41,6.55,3.2,NA,NA,2,409,0,0,5,TRUE,TRUE,16.4,0.41,2004,2005,31.87,3/23/2005,212,81.8,0,0.4,2005,0,3.369691833,3.8559806
10/21/2005,E,224,E224,541698,4187263,3.25,4,0.6,0.15,0.38,13,4.9,mud,gravel,1,1,3,NA,NA,NA,NA,NA,Lots of amphipods,2005,10,Fall,2005_Fall_E224,10/21/2005,16.3,16.4,4900,6500,NA,NA,1.8,0.11,15.7,1.3,NA,NA,0,136,0,0,4.94,FALSE,TRUE,16.35,0.11,2004,2005,31.87,3/23/2005,212,27.53036437,0,0,2005,0,3.369691833,3.8559806
10/21/2005,E,348,E348,541611,4187275,3.45,4.5,0.75,0.25,0.5,15.5,7.8,muck,mud,0,1,2,NA,NA,NA,NA,NA,NA,2005,10,Fall,2005_Fall_E348,10/21/2005,16,16.1,6030,6300,NA,NA,1.4,0.04,14.8,0.9,NA,NA,0,72,0,0,7.75,FALSE,TRUE,16.05,0.04,2004,2005,31.87,3/23/2005,212,9.290322581,0,0,2005,0,3.369691833,3.8559806
10/21/2005,E,364,E364,541602,4187261,3.9,5.3,0.55,0.2,0.38,20.7,7.8,muck,NA,0,1,2,NA,NA,NA,NA,NA,"Lots of amphipods, bloodworms in the muck (organic)",2005,10,Fall,2005_Fall_E364,10/21/2005,15.9,15.9,5900,6320,NA,NA,1.04,0.63,12,7.8,NA,NA,0,12,0,0,7.866,FALSE,TRUE,15.9,0.63,2004,2005,31.87,3/23/2005,212,1.525553013,0,0,2005,0,3.369691833,3.8559806
10/16/2006,NW,339,NW339,540899,4187199,2.8,3,0.5,0.35,0.43,8.4,3.6,muck,mud,1,1,4,NA,NA,NA,NA,NA,SAV taxa-Potamogeton;digital photos of habitat looking shoreward; Net rolled on bottom; UTM coordinates from 2004 county air photo.,2006,10,Fall,2006_Fall_NW339,10/16/2006,18,NA,4800,NA,NA,NA,11,NA,115,NA,NA,NA,135,87,0,1,3.612,FALSE,TRUE,18,11,2005,2006,34.42,4/25/2006,174,24.08637874,0,37.37541528,2006,0,2.901469717,3.7650714
10/16/2006,NW,354,NW354,540851,4187218,3.1,2.7,0.57,0.4,0.49,8.4,4.1,mud,muck,2,2,1,NA,NA,NA,NA,NA,EAV taxa-Sedges,2006,10,Fall,2006_Fall_NW354,10/16/2006,17.3,17.2,4790,4790,NA,NA,11.6,7.4,120,81,NA,NA,439,118,0,1,4.116,FALSE,TRUE,17.25,7.4,2005,2006,34.42,4/25/2006,174,28.6686103,0,106.6569485,2006,0,2.901469717,3.7650714
10/16/2006,W,125,W125,540766,4187231,3.95,4.45,0.92,0.1,0.51,17.6,9,muck,sand,3,1,2,NA,NA,NA,NA,NA,SAV taxa-Potamogeton; EAV taxa-Sedge; Algae taxa-Microcystis,2006,10,Fall,2006_Fall_W125,10/16/2006,15.6,15.6,4740,4700,NA,NA,9,8.8,92,85,NA,NA,1335,235,2,0,8.976,FALSE,TRUE,15.6,8.8,2005,2006,34.42,4/25/2006,174,26.18092692,0.222816399,148.7299465,2006,0,2.901469717,3.7650714
10/16/2006,W,297,W297,540779,4187195,2.45,3.3,1.1,0,0.55,8.1,4.4,sand,NA,0,0,3,NA,NA,NA,NA,NA,NA,2006,10,Fall,2006_Fall_W297,10/16/2006,15.7,15.5,4770,4770,NA,NA,8.9,8.8,90,90,NA,NA,42,575,0,1,4.455,FALSE,TRUE,15.6,8.8,2005,2006,34.42,4/25/2006,174,129.0684624,0,9.427609428,2006,0,2.901469717,3.7650714
10/16/2006,W,361,W361,540823,4187151,3.1,2.6,0.7,0.4,0.55,8.1,4.4,muck,sand,3,1,2,NA,NA,NA,NA,NA,SAV taxa-Potamogeton; EAV taxa-Sedge; Algae taxa-Microcystis,2006,10,Fall,2006_Fall_W361,10/16/2006,16.6,15.8,4770,4780,NA,NA,11.35,5.3,118,57,NA,NA,111,171,1,1,4.455,FALSE,TRUE,16.2,5.3,2005,2006,34.42,4/25/2006,174,38.38383838,0.224466891,24.91582492,2006,0,2.901469717,3.7650714
10/16/2006,W,406,W406,540843,4187110,3.25,2.75,0.75,0.4,0.58,8.9,5.1,sand,muck,3,1,2,NA,NA,NA,NA,NA,SAV taxa-Potamogeton; EAV taxa-rushes; Algae taxa-Microcystis,2006,10,Fall,2006_Fall_W406,10/16/2006,16.3,15.9,4760,4770,NA,NA,11.1,9.3,114,94,NA,NA,60,166,0,1,5.162,FALSE,TRUE,16.1,9.3,2005,2006,34.42,4/25/2006,174,32.15807826,0,11.62340178,2006,0,2.901469717,3.7650714
10/16/2006,W,442,W442,540861,4187105,3.7,3.35,1.07,0.23,0.65,12.4,8.1,sand,NA,0,1,NA,NA,NA,NA,NA,NA,NA,2006,10,Fall,2006_Fall_W442,10/16/2006,16.25,16.25,4790,4700,NA,NA,10.7,11.5,110,119,NA,NA,50,252,0,0,8.06,FALSE,TRUE,16.25,10.7,2005,2006,34.42,4/25/2006,174,31.26550868,0,6.203473945,2006,0,2.901469717,3.7650714
10/17/2006,E,328,E328,541606,4187284,2.85,3.5,0.8,0.6,0.7,10,7,muck,NA,1,1,1,NA,NA,NA,NA,NA,NA,2006,10,Fall,2006_Fall_E328,10/17/2006,19.1,18.7,4356,4350,NA,NA,14.5,2.6,158,28,NA,NA,853,118,1,1,7,TRUE,TRUE,18.9,2.6,2005,2006,34.42,4/25/2006,175,16.85714286,0.142857143,121.8571429,2006,0,2.901469717,3.7650714
10/17/2006,E,362,E362,541591,4187264,2.5,2.7,1,0.5,0.75,6.8,5.1,muck,NA,1,1,0,NA,NA,NA,NA,NA,NA,2006,10,Fall,2006_Fall_E362,10/17/2006,18.6,17.9,4370,4370,NA,NA,13.4,2,140,5,NA,NA,1024,65,0,1,5.1,TRUE,TRUE,18.25,2,2005,2006,34.42,4/25/2006,175,12.74509804,0,200.7843137,2006,0,2.901469717,3.7650714
10/17/2006,NW,39,NW39,541128,4187230,2.8,3.25,0.65,0.45,0.55,9.1,5,muck,NA,3,1,1,NA,NA,NA,NA,NA,SAV taxa-Potamogeton,2006,10,Fall,2006_Fall_NW39,10/17/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,918,478,0,1,5.005,FALSE,TRUE,NA,NA,2005,2006,34.42,4/25/2006,175,95.5044955,0,183.4165834,2006,0,2.901469717,3.7650714
10/17/2006,NW,56,NW56,541106,4187224,3.75,3,0.65,0.35,0.5,11.3,5.6,muck,NA,3,1,1,NA,NA,NA,NA,NA,SAV taxa-Potamogeton,2006,10,Fall,2006_Fall_NW56,10/17/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,668,421,0,1,5.65,FALSE,TRUE,NA,NA,2005,2006,34.42,4/25/2006,175,74.51327434,0,118.2300885,2006,0,2.901469717,3.7650714
9/18/2007,E,38,E38,541655,4187168,3.25,3.65,0.45,0.11,0.28,11.86,3.32,muck,NA,2,1,0,NA,NA,NA,NA,NA,SAV taxa-Potamogeton; EAV taxa-Sedge; lots of chironomids and amphipods,2007,9,Fall,2007_Fall_E38,9/18/2007,20.5,20.5,11000,11000,NA,NA,10.4,7.55,119,100,NA,NA,0,12,0,1,3.3208,FALSE,TRUE,20.5,7.55,2006,2007,16.89,3/7/2007,195,3.613587087,0,0,2007,0,3.190512783,4.493613
9/18/2007,E,76,E76,541682,4187175,3.1,3.8,0.5,0.1,0.3,11.78,3.53,muck,NA,1,1,0,NA,NA,NA,NA,NA,"SAV taxa-Potamogeton; EAV taxa-Sedge, Juvenile red-legged frog present in water",2007,9,Fall,2007_Fall_E76,9/18/2007,19.9,19.9,11000,11000,NA,NA,7.2,8.5,70.4,98.2,NA,NA,0,23,0,2,3.534,FALSE,TRUE,19.9,7.2,2006,2007,16.89,3/7/2007,195,6.508205999,0,0,2007,0,3.190512783,4.493613
